lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-106,62,0.03433900555555555,18424392.1951,0.0,0.0,R227,R228,R226,R244,R211,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R227,50
-106,64,0.031070917647058823,19025186.1576,0.0,0.0,R228,R229,R227,R245,R212,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R228,50
-106,66,0.03008431,18540947.2743,3.209202238,0.0,R229,R230,R228,R246,R213,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R229,50
-106,68,0.03028225238095238,16126882.868,0.0,0.0,R230,R231,R229,R247,R214,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R230,50
-106,70,0.028790080000000003,16177078.1506,0.0,0.0,R231,R232,R230,R248,R215,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R231,50
-106,72,0.025693254054054055,16732599.7842,0.0,0.0,R232,R233,R231,R249,R216,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R232,50
-106,74,0.028994481250000002,6417569.8766,0.0,0.0,R233,R234,R232,R250,R217,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R233,50
-106,76,0.02529155,7363001.1431,0.0,0.0,R234,R235,R233,R251,R218,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R234,50
-106,78,0.028494288888888893,3655516.7527,0.0,0.0,R235,R236,R234,R252,R219,46.43594864692515,46.43594864692515,223.30555238157535,223.27352640192612,R235,50
-106,80,0.027374625,1690472.3826000001,0.0,0.0,R236,R-999,R235,R253,R-999,38.785061258197054,,,223.30555238157535,R236,50
-104,48,0.032231725,1436701.0885,0.0,0.0,R237,R238,R-999,R254,R220,149.24652220724263,149.24652220724263,222.41944619445798,,R237,50
-104,50,0.03184975679012345,28070754.189,40672.29651,243260.0,R238,R239,R237,R255,R221,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R238,50
-104,52,0.03345452266666667,26126325.2982,0.0,0.0,R239,R240,R238,R256,R222,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R239,50
-104,54,0.05209410857142857,16342801.9471,0.0,0.0,R240,R241,R239,R257,R223,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R240,50
-104,56,0.04856517164179105,16059300.1548,0.0,0.0,R241,R242,R240,R258,R224,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R241,50
-104,58,0.045024464516129035,16137188.7949,0.0,0.0,R242,R243,R241,R259,R225,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R242,50
-104,60,0.04236283050847458,16360280.3107,0.0,0.0,R243,R244,R242,R260,R226,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R243,50
-104,62,0.03122750892857143,20203088.0111,0.566329807,0.0,R244,R245,R243,R261,R227,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R244,50
-104,64,0.031116107692307694,19517727.4014,0.0,0.0,R245,R246,R244,R262,R228,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R245,50
-104,66,0.028102685106382978,19426227.0565,0.0,0.0,R246,R247,R245,R263,R229,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R246,50
-104,68,0.028440394444444444,14712071.7752,0.0,0.0,R247,R248,R246,R264,R230,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R247,50
-104,70,0.027025089473684212,16304537.8653,0.0,0.0,R248,R249,R247,R265,R231,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R248,50
-104,72,0.026371408333333332,5291222.7696,0.0,0.0,R249,R250,R248,R266,R232,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R249,50
-104,74,0.027214625,3407892.3163,0.0,0.0,R250,R251,R249,R267,R233,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R250,50
-104,76,0.02863017,8109503.434,0.0,0.0,R251,R252,R250,R268,R234,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R251,50
-104,78,0.02834342,6132642.0682,0.0,0.0,R252,R253,R251,R269,R235,46.43594864692515,46.43594864692515,223.30555238157535,223.27352640192612,R252,50
-104,80,0.02732754,2119022.0418,0.0,0.0,R253,R-999,R252,R270,R236,38.785061258197054,38.785061258197054,,223.30555238157535,R253,50
-102,48,0.032237525,1435828.6438,0.0,0.0,R254,R255,R-999,R271,R237,149.24652220724263,149.24652220724263,222.41944619445798,,R254,50
-102,50,0.03294422911392405,27838592.211600002,0.0,0.0,R255,R256,R254,R272,R238,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R255,50
-102,52,0.04231298933333333,21296043.188,0.0,0.0,R256,R257,R255,R273,R239,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R256,50
-102,54,0.04850414305555555,17679747.627,0.0,0.0,R257,R258,R256,R274,R240,131.1471893179299,131.1471893179299,222.64698405518604,222.57247839153493,R257,50
-102,56,0.04556296417910448,16661459.553,2451.169792,0.0,R258,R259,R257,R275,R241,124.78118858724983,124.78118858724983,222.71965954517623,222.64698405518604,R258,50
-102,58,0.04246876875,17684412.4168,0.0,0.0,R259,R260,R258,R276,R242,118.26140575278208,118.26140575278208,222.79014748819745,222.71965954517623,R259,50
-102,60,0.036698094915254234,18143083.911199998,316.1064205,0.0,R260,R261,R259,R277,R243,111.59575365062906,111.59575365062906,222.85810071473813,222.79014748819745,R260,50
-102,62,0.029534196363636363,21583343.2456,0.0,0.0,R261,R262,R260,R278,R244,104.79234244804817,104.79234244804817,222.92318402342943,222.85810071473813,R261,50
-102,64,0.030743896,18923835.5978,0.0,0.0,R262,R263,R261,R279,R245,97.85946990297386,97.85946990297386,222.98507589467928,222.92318402342943,R262,50
-102,66,0.026697238297872343,20403005.1865,0.0,0.0,R263,R264,R262,R280,R246,90.80561117659744,90.80561117659744,223.04347014369785,222.98507589467928,R263,50
-102,68,0.02739959696969697,13980866.6143,0.0,0.0,R264,R265,R263,R281,R247,83.63940821168518,83.63940821168518,223.09807750313698,223.04347014369785,R264,50
-102,70,0.02732467272727273,14023722.3502,0.0,0.0,R265,R266,R264,R282,R248,76.36965869230866,76.36965869230866,223.14862712587222,223.09807750313698,R265,50
-102,72,0.03042856153846154,4950192.3329,0.0,0.0,R266,R267,R265,R283,R249,69.00530460362802,69.00530460362802,223.1948679987519,223.14862712587222,R266,50
-102,74,0.03367215,2750538.9384,0.0,0.0,R267,R268,R266,R284,R250,61.55542041326323,61.55542041326323,223.23657025855397,223.1948679987519,R267,50
-102,76,0.031498278947368424,7008860.8588,0.0,0.0,R268,R269,R267,R285,R251,54.02920089858536,54.02920089858536,223.27352640192612,223.23657025855397,R268,50
-102,78,0.028116949999999998,7451711.682,0.0,0.0,R269,R270,R268,R286,R252,46.43594864692515,46.43594864692515,223.30555238157535,223.27352640192612,R269,50
-102,80,0.028297033333333332,1227650.9697,0.0,0.0,R270,R-999,R269,R287,R253,38.785061258197054,38.785061258197054,,223.30555238157535,R270,50
-100,48,0.03147225,1471506.4472,0.0,0.0,R271,R272,R-999,R288,R254,149.24652220724263,149.24652220724263,222.41944619445798,,R271,50
-100,50,0.033634202409638554,26872469.8995,35006.82751,794000.0,R272,R273,R271,R289,R255,143.38723501906847,143.38723501906847,222.49650832626847,222.41944619445798,R272,50
-100,52,0.042425545333333335,21015517.2702,0.0,0.0,R273,R274,R272,R290,R256,137.35170172372824,137.35170172372824,222.57247839153493,222.49650832626847,R273,50
