lon,lat,LCOE,max_elc,demand,co2,region,up_id,down_id,right_id,left_id,right_distance,left_distance,up_distance,down_distance,site_id,co2_cost
-134,67,0.07648673846153846,1979049.6884,0.0,0.0,R86,R87,R85,R101,R74,43.61941055101836,43.61941055101836,111.52880424334909,111.51466590034875,R86,50
-134,68,0.053483054545454545,1997549.2934,556.985365,0.0,R87,R88,R86,R102,R75,41.82107309044281,41.82107309044281,111.54246031795869,111.52880424334909,R87,50
-134,69,0.040199536363636365,3221268.9571,0.0,0.0,R88,R89,R87,R103,R76,40.009788395485515,40.009788395485515,111.55561718517784,111.54246031795869,R88,50
-134,70,0.03107726666666667,1117124.4027,0.0,0.0,R89,R-999,R88,R104,R77,38.18611329330402,38.18611329330402,,111.55561718517784,R89,50
-133,53,0.028321199999999998,818241.1512,0.0,0.0,R90,R91,R-999,R106,R-999,67.13668303003111,,111.2956525875423,,R90,50
-133,54,0.03502455454545455,3831858.9262,0.0,0.0,R91,R92,R90,R107,R-999,65.57522899348992,,445.3666436003619,111.2956525875423,R91,50
-133,58,0.03465270833333333,4074852.4138,0.0,0.0,R92,R93,R91,R110,R-999,59.13232225082162,,111.38641316596589,445.3666436003619,R92,50
-133,59,0.05726479375,3471504.256,0.0,0.0,R93,R94,R92,R111,R78,57.47476350363418,57.47476350363418,111.40373432223176,111.38641316596589,R93,50
-133,60,0.06119427692307692,2628342.6573,0.0,0.0,R94,R95,R93,R112,R79,55.799470393260385,55.799470393260385,111.42072786973738,111.40373432223176,R94,50
-133,61,0.07052173333333332,2601516.4665,0.0,0.0,R95,R96,R94,R113,R80,54.106952852548226,54.106952852548226,111.43737284500068,111.42072786973738,R95,50
-133,62,0.06022892142857143,2906777.0047,0.0,0.0,R96,R97,R95,R114,R81,52.39772668635684,52.39772668635684,111.45364869914782,111.43737284500068,R96,50
-133,63,0.08858964285714287,1957367.63934,0.0,0.0,R97,R98,R96,R115,R82,50.672313414069706,50.672313414069706,111.46953532428122,111.45364869914782,R97,50
-133,64,0.10021114615384616,1603864.5467400001,0.0,0.0,R98,R99,R97,R116,R83,48.93124010863544,48.93124010863544,111.48501307932553,111.46953532428122,R98,50
-133,65,0.06056693333333333,2358164.167,0.0,0.0,R99,R100,R98,R117,R84,47.175039232189974,47.175039232189974,111.500062815354,111.48501307932553,R99,50
-133,66,0.079859725,1784426.0959,0.0,0.0,R100,R101,R99,R118,R85,45.404248468318045,45.404248468318045,111.51466590034875,111.500062815354,R100,50
